Location,District,Date,Latitude,Longitude,AQI,PM 2.5 AVG (µg/m³),PM 10 AVG (µg/m³),REL HUMI (%),TEMPERATURE (°C),Week,Year,Month
Barasat 2 BDO Office,North 24 Pgs.,10/29/2025,22.666625,88.530707,43.375,25.45,43.35291667,89.02208333,26.675,44,2025,October
Barasat 2 BDO Office,North 24 Pgs.,10/30/2025,22.666625,88.530707,39.66666667,23.15,39.65333333,82.76416667,28.69791667,44,2025,October
Barasat 2 BDO Office,North 24 Pgs.,10/31/2025,22.666625,88.530707,44.75,26.12791667,44.78541667,77.50166667,29.88833333,44,2025,October
Barasat 2 BDO Office,North 24 Pgs.,11/1/2025,22.666625,88.530707,50.33333333,29.19833333,50.36458333,77.60583333,30.04791667,44,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/2/2025,22.666625,88.530707,44.75,25.71458333,44.75333333,76.73916667,27.81791667,44,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/3/2025,22.666625,88.530707,76.04347826,42.61608696,74.80521739,72.25695652,27.82782609,45,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/4/2025,22.666625,88.530707,153.6521739,76.1026087,132.9486957,75.85391304,26.84608696,45,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/5/2025,22.666625,88.530707,153.8333333,75.36375,133.35125,71.31083333,28.0425,45,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/6/2025,22.666625,88.530707,138.1904762,70.04047619,122.9771429,76.86047619,27.5847619,45,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/7/2025,22.666625,88.530707,124.75,66.25833333,116.13,72.56333333,28.74083333,45,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/8/2025,22.666625,88.530707,80,45.05083333,80.05333333,64.22,27.11333333,45,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/9/2025,22.666625,88.530707,74.25,42.2325,74.46958333,64.075,25.73375,45,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/10/2025,22.666625,88.530707,100.125,56.57,100.2845833,68.46458333,25.61791667,46,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/11/2025,22.666625,88.530707,100.5416667,55.75166667,98.81291667,66.50833333,24.84291667,46,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/12/2025,22.666625,88.530707,115.2916667,63.13625,111.2391667,67.86166667,23.75791667,46,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/13/2025,22.666625,88.530707,110.625,61.18416667,107.47125,69.01833333,23.975,46,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/14/2025,22.666625,88.530707,99.54166667,55.72541667,97.46833333,69.31333333,23.85958333,46,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/15/2025,22.666625,88.530707,90.76470588,52.42235294,91.02529412,79.26117647,21.10235294,46,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/16/2025,22.666625,88.530707,91.41666667,52.875,91.435,77.0125,21.72666667,46,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/17/2025,22.666625,88.530707,81.76470588,46.91470588,81.73941176,78.93058824,21.49117647,47,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/18/2025,22.666625,88.530707,68.16666667,38.97416667,68.16333333,70.05541667,24.88375,47,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/19/2025,22.666625,88.530707,61.04166667,34.84833333,61.00541667,68.0575,25.50583333,47,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/20/2025,22.666625,88.530707,63.54166667,36.57541667,63.57541667,67.79208333,25.58625,47,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/21/2025,22.666625,88.530707,66.83333333,38.42083333,66.75708333,69.66125,24.8625,47,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/22/2025,22.666625,88.530707,82,46.95708333,82.26916667,71.17333333,24.5325,47,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/23/2025,22.666625,88.530707,67.81818182,39.18,68.04272727,82.16545455,20.27272727,47,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/24/2025,22.666625,88.530707,48.25,27.93375,48.29,71.11125,21.9475,48,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/25/2025,22.666625,88.530707,44.45454545,25.89818182,44.39181818,78.47454545,18.93,48,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/26/2025,22.666625,88.530707,28.1875,16.956875,28.023125,61.490625,25.37375,48,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/27/2025,22.666625,88.530707,21.625,12.97375,20.95208333,69.7475,23.23416667,48,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/28/2025,22.666625,88.530707,20.20833333,12.11166667,19.45416667,68.81958333,23.79875,48,2025,November
Barasat 2 BDO Office,North 24 Pgs.,11/29/2025,22.666625,88.530707,18.77777778,11.21,18.10777778,85.50888889,17.86444444,48,2025,November
Barasat Goverment College,North 24 Pgs.,8/31/2025,22.7173468,88.4783074,41.875,23.69333333,41.77666667,79.58,30.46541667,35,2025,August
Barasat Goverment College,North 24 Pgs.,9/1/2025,22.7173468,88.4783074,54.04166667,29.89791667,54.16916667,78.74125,31.41875,36,2025,September
Barasat Goverment College,North 24 Pgs.,9/2/2025,22.7173468,88.4783074,34.9,19.511,34.702,83.2325,28.9455,36,2025,September
Barasat Goverment College,North 24 Pgs.,9/3/2025,22.7173468,88.4783074,33.18181818,19.015,32.96590909,84.15636364,28.58909091,36,2025,September
Barasat Goverment College,North 24 Pgs.,9/4/2025,22.7173468,88.4783074,33.7826087,19.89347826,33.56826087,82.96391304,29.35434783,36,2025,September
Barasat Goverment College,North 24 Pgs.,9/5/2025,22.7173468,88.4783074,42,24.68083333,42.01916667,79.32458333,30.51333333,36,2025,September
Barasat Goverment College,North 24 Pgs.,9/6/2025,22.7173468,88.4783074,44.91666667,26.24041667,44.93375,77.0525,31.29666667,36,2025,September
Barasat Goverment College,North 24 Pgs.,9/7/2025,22.7173468,88.4783074,42.58333333,24.90291667,42.45958333,76.2875,31.29541667,36,2025,September
Barasat Goverment College,North 24 Pgs.,9/8/2025,22.7173468,88.4783074,41.95833333,24.35,41.99208333,74.62916667,31.6225,37,2025,September
Barasat Goverment College,North 24 Pgs.,9/9/2025,22.7173468,88.4783074,44.125,25.465,44.01708333,74.83916667,31.53375,37,2025,September
Barasat Goverment College,North 24 Pgs.,9/10/2025,22.7173468,88.4783074,48.08333333,28.04125,48.11708333,74.56666667,31.82375,37,2025,September
Barasat Goverment College,North 24 Pgs.,9/11/2025,22.7173468,88.4783074,41.83333333,24.49083333,41.88,76.08833333,31.78625,37,2025,September
Barasat Goverment College,North 24 Pgs.,9/12/2025,22.7173468,88.4783074,37.875,22.395,37.83,77.40291667,31.26041667,37,2025,September
Barasat Goverment College,North 24 Pgs.,9/13/2025,22.7173468,88.4783074,35.04166667,20.83041667,34.82291667,76.59208333,31.09833333,37,2025,September
Barasat Goverment College,North 24 Pgs.,9/14/2025,22.7173468,88.4783074,36.05555556,21.59888889,35.79777778,82.99888889,29.635,37,2025,September
Barasat Goverment College,North 24 Pgs.,9/15/2025,22.7173468,88.4783074,36.41666667,21.75125,36.07208333,83.7725,29.01375,38,2025,September
Barasat Goverment College,North 24 Pgs.,9/16/2025,22.7173468,88.4783074,39.15,23.411,38.891,84.8015,28.561,38,2025,September
Barasat Goverment College,North 24 Pgs.,9/17/2025,22.7173468,88.4783074,39.83333333,23.89291667,39.71416667,81.89375,29.52958333,38,2025,September
Barasat Goverment College,North 24 Pgs.,9/18/2025,22.7173468,88.4783074,43.125,25.41541667,43.0425,78.565,30.82041667,38,2025,September
Barasat Goverment College,North 24 Pgs.,9/19/2025,22.7173468,88.4783074,56.41666667,33.025,56.53333333,79.03916667,31.06208333,38,2025,September
Barasat Goverment College,North 24 Pgs.,9/20/2025,22.7173468,88.4783074,59.83333333,35.03083333,59.8975,82.51166667,29.6875,38,2025,September
Barasat Goverment College,North 24 Pgs.,9/21/2025,22.7173468,88.4783074,77.25,45.11958333,77.32291667,80.35833333,30.30458333,38,2025,September
Barasat Goverment College,North 24 Pgs.,9/22/2025,22.7173468,88.4783074,54.75,32.05166667,54.62,81.7025,29.45833333,39,2025,September
Barasat Goverment College,North 24 Pgs.,9/23/2025,22.7173468,88.4783074,42.42105263,25.28263158,42.23157895,83.81736842,28.99368421,39,2025,September
Barasat Goverment College,North 24 Pgs.,9/24/2025,22.7173468,88.4783074,45.25,26.58666667,45.18791667,80.07583333,30.22333333,39,2025,September
Barasat Goverment College,North 24 Pgs.,9/25/2025,22.7173468,88.4783074,44.14285714,25.8847619,43.99761905,79.38238095,30.69714286,39,2025,September
Barasat Goverment College,North 24 Pgs.,9/26/2025,22.7173468,88.4783074,37.625,22.0025,37.60416667,81.68166667,30.11875,39,2025,September
Barasat Goverment College,North 24 Pgs.,9/27/2025,22.7173468,88.4783074,35.70833333,21.26958333,35.50833333,80.48458333,30.36041667,39,2025,September
Barasat Goverment College,North 24 Pgs.,9/28/2025,22.7173468,88.4783074,35.33333333,21.00833333,35.13916667,78.45166667,31.025,39,2025,September
Barasat Goverment College,North 24 Pgs.,9/29/2025,22.7173468,88.4783074,43.625,25.45208333,43.495,77.91958333,31.07666667,40,2025,September
Barasat Goverment College,North 24 Pgs.,9/30/2025,22.7173468,88.4783074,50,29.31708333,50.03875,77.70708333,31.23125,40,2025,September
Barasat Goverment College,North 24 Pgs.,10/1/2025,22.7173468,88.4783074,41.125,24.31208333,41.01791667,78.48791667,30.27333333,40,2025,October
Barasat Goverment College,North 24 Pgs.,10/2/2025,22.7173468,88.4783074,30.76190476,18.37238095,30.28,85.41,28.77904762,40,2025,October
Barasat Goverment College,North 24 Pgs.,10/3/2025,22.7173468,88.4783074,36,21.502,35.6735,86.881,28.677,40,2025,October
Barasat Goverment College,North 24 Pgs.,10/4/2025,22.7173468,88.4783074,37.47826087,22.38565217,36.91478261,83.53826087,29.65521739,40,2025,October
Barasat Goverment College,North 24 Pgs.,10/5/2025,22.7173468,88.4783074,37,21.97541667,36.71541667,84.175,28.3525,40,2025,October
Barasat Goverment College,North 24 Pgs.,10/6/2025,22.7173468,88.4783074,59.33333333,34.90208333,59.33916667,83.51875,28.34541667,41,2025,October
Barasat Goverment College,North 24 Pgs.,10/7/2025,22.7173468,88.4783074,60.5,35.53708333,60.49291667,81.00791667,28.82291667,41,2025,October
Barasat Goverment College,North 24 Pgs.,10/8/2025,22.7173468,88.4783074,64,37.55333333,63.93916667,82.61708333,28.68625,41,2025,October
Barasat Goverment College,North 24 Pgs.,10/9/2025,22.7173468,88.4783074,71.08333333,41.33916667,71.055,82.3525,28.72375,41,2025,October
Barasat Goverment College,North 24 Pgs.,10/10/2025,22.7173468,88.4783074,69.59090909,40.78272727,69.61454545,83.36590909,28.31909091,41,2025,October
Barasat Goverment College,North 24 Pgs.,10/11/2025,22.7173468,88.4783074,58.20833333,33.86541667,58.15625,80.73458333,28.61666667,41,2025,October
Barasat Goverment College,North 24 Pgs.,10/12/2025,22.7173468,88.4783074,58.54166667,33.98083333,58.46208333,77.46875,29.32083333,41,2025,October
Barasat Goverment College,North 24 Pgs.,10/13/2025,22.7173468,88.4783074,70.16666667,40.57,70.22833333,74.69583333,29.16833333,42,2025,October
Barasat Goverment College,North 24 Pgs.,10/14/2025,22.7173468,88.4783074,74.73913043,43.03565217,74.7326087,72.8573913,29.22304348,42,2025,October
Barasat Goverment College,North 24 Pgs.,10/15/2025,22.7173468,88.4783074,78.29166667,45.41375,78.37666667,71.32541667,28.90791667,42,2025,October
Barasat Goverment College,North 24 Pgs.,10/16/2025,22.7173468,88.4783074,81.625,47.41333333,81.84416667,71.31458333,28.53625,42,2025,October
Barasat Goverment College,North 24 Pgs.,10/17/2025,22.7173468,88.4783074,95.54166667,55.3425,95.44666667,73.16333333,29.10083333,42,2025,October
Barasat Goverment College,North 24 Pgs.,10/18/2025,22.7173468,88.4783074,93.625,53.46041667,91.76958333,74.11666667,29.86833333,42,2025,October
Barasat Goverment College,North 24 Pgs.,10/19/2025,22.7173468,88.4783074,80.08333333,46.78166667,80.05333333,74.74916667,30.39125,42,2025,October
Barasat Goverment College,North 24 Pgs.,10/20/2025,22.7173468,88.4783074,82.75,47.36416667,81.09291667,74.79708333,30.71041667,43,2025,October
Barasat Goverment College,North 24 Pgs.,10/21/2025,22.7173468,88.4783074,99.29166667,55.72166667,95.95791667,71.86708333,30.48125,43,2025,October
Barasat Goverment College,North 24 Pgs.,10/22/2025,22.7173468,88.4783074,106.4166667,59.00833333,102.2504167,71.87916667,30.09375,43,2025,October
Barasat Goverment College,North 24 Pgs.,10/23/2025,22.7173468,88.4783074,87.91666667,49.34875,85.0575,69.59041667,30.42375,43,2025,October
Barasat Goverment College,North 24 Pgs.,10/24/2025,22.7173468,88.4783074,88.58333333,51.27166667,87.77166667,70.16833333,30.22375,43,2025,October
Barasat Goverment College,North 24 Pgs.,10/25/2025,22.7173468,88.4783074,86.33333333,50.17708333,85.68833333,71.16208333,30.19375,43,2025,October
Barasat Goverment College,North 24 Pgs.,10/26/2025,22.7173468,88.4783074,78.25,45.78625,78.07875,74.08166667,30.25666667,43,2025,October
Barasat Goverment College,North 24 Pgs.,10/27/2025,22.7173468,88.4783074,85.70833333,49.76041667,84.59083333,72.71208333,30.85875,44,2025,October
Barasat Goverment College,North 24 Pgs.,10/28/2025,22.7173468,88.4783074,67.95833333,40.21541667,67.96041667,75.90875,29.99916667,44,2025,October
Barasat Goverment College,North 24 Pgs.,10/29/2025,22.7173468,88.4783074,43.47826087,26.0526087,43.47565217,84.57695652,27.69826087,44,2025,October
Barasat Goverment College,North 24 Pgs.,10/30/2025,22.7173468,88.4783074,38.625,23.07375,38.28666667,82.62916667,28.56,44,2025,October
Barasat Goverment College,North 24 Pgs.,10/31/2025,22.7173468,88.4783074,41.58333333,24.95291667,41.3325,78.92791667,29.71708333,44,2025,October
Barasat Goverment College,North 24 Pgs.,11/1/2025,22.7173468,88.4783074,57.58333333,33.70083333,57.0725,78.6875,29.77125,44,2025,November
Barasat Goverment College,North 24 Pgs.,11/2/2025,22.7173468,88.4783074,39.33333333,23.4925,39.35833333,76.91208333,27.58125,44,2025,November
Barasat Goverment College,North 24 Pgs.,11/3/2025,22.7173468,88.4783074,71.33333333,41.07166667,70.33166667,71.38458333,27.80875,45,2025,November
Barasat Goverment College,North 24 Pgs.,11/4/2025,22.7173468,88.4783074,154.8333333,76.48,131.54,74.29791667,27.18458333,45,2025,November
Barasat Goverment College,North 24 Pgs.,11/5/2025,22.7173468,88.4783074,146.0416667,73.41458333,126.1058333,71.89208333,27.68458333,45,2025,November
Barasat Goverment College,North 24 Pgs.,11/6/2025,22.7173468,88.4783074,127.5,66.49875,114.0291667,74.05958333,28.22,45,2025,November
Barasat Goverment College,North 24 Pgs.,11/7/2025,22.7173468,88.4783074,114.4166667,63.22583333,108.5479167,71.68208333,28.67708333,45,2025,November
Barasat Goverment College,North 24 Pgs.,11/8/2025,22.7173468,88.4783074,74.58333333,43.235,74.49583333,61.3575,27.33958333,45,2025,November
Barasat Goverment College,North 24 Pgs.,11/9/2025,22.7173468,88.4783074,74,42.97416667,74.00875,60.70083333,26.095,45,2025,November
Barasat Goverment College,North 24 Pgs.,11/10/2025,22.7173468,88.4783074,100.2916667,58.08666667,100.03875,64.95541667,26.1025,46,2025,November
Barasat Goverment College,North 24 Pgs.,11/11/2025,22.7173468,88.4783074,97.25,56.17291667,96.75958333,62.31208333,25.44833333,46,2025,November
Barasat Goverment College,North 24 Pgs.,11/12/2025,22.7173468,88.4783074,121.9166667,65.77625,113.2104167,62.13375,24.87666667,46,2025,November
Barasat Goverment College,North 24 Pgs.,11/13/2025,22.7173468,88.4783074,121.4583333,65.12583333,112.0733333,64.08958333,24.99875,46,2025,November
Barasat Goverment College,North 24 Pgs.,11/14/2025,22.7173468,88.4783074,112.0833333,61.375,105.83625,64.64125,24.9075,46,2025,November
Barasat Goverment College,North 24 Pgs.,11/15/2025,22.7173468,88.4783074,100.875,58.05125,99.83083333,65.86583333,25.16458333,46,2025,November
Barasat Goverment College,North 24 Pgs.,11/16/2025,22.7173468,88.4783074,102.9166667,59.06666667,101.3666667,65.50791667,25.14208333,46,2025,November
Barasat Goverment College,North 24 Pgs.,11/17/2025,22.7173468,88.4783074,101.1666667,56.7,97.3575,66.40166667,25.37625,47,2025,November
Barasat Goverment College,North 24 Pgs.,11/18/2025,22.7173468,88.4783074,81.91666667,48.03083333,82.295,65.95208333,25.66833333,47,2025,November
Barasat Goverment College,North 24 Pgs.,11/19/2025,22.7173468,88.4783074,67.125,39.16125,67.17666667,63.53166667,26.25125,47,2025,November
Barasat Goverment College,North 24 Pgs.,11/20/2025,22.7173468,88.4783074,85.125,49.0125,84.43291667,63.69916667,26.27875,47,2025,November
Barasat Goverment College,North 24 Pgs.,11/21/2025,22.7173468,88.4783074,107.25,59.36666667,102.3370833,65.64541667,25.76333333,47,2025,November
Barasat Goverment College,North 24 Pgs.,11/22/2025,22.7173468,88.4783074,138.2083333,71.00125,122.3133333,67.30958333,25.23458333,47,2025,November
Barasat Goverment College,North 24 Pgs.,11/23/2025,22.7173468,88.4783074,133.25,68.5025,117.61,68.0625,25.2575,47,2025,November
Barasat Goverment College,North 24 Pgs.,11/24/2025,22.7173468,88.4783074,112.4583333,63.34916667,108.9770833,63.84791667,24.615,48,2025,November
Barasat Goverment College,North 24 Pgs.,11/25/2025,22.7173468,88.4783074,126.125,67.18541667,116.12875,63.96333333,23.57625,48,2025,November
Barasat Goverment College,North 24 Pgs.,11/26/2025,22.7173468,88.4783074,112.0416667,62.985,108.7845833,62.38333333,23.4,48,2025,November
Barasat Goverment College,North 24 Pgs.,11/27/2025,22.7173468,88.4783074,94.16666667,53.51708333,92.04916667,66.1,24.15166667,48,2025,November
Barasat Goverment College,North 24 Pgs.,11/28/2025,22.7173468,88.4783074,95.54166667,54.03458333,93.47875,65.98375,24.79083333,48,2025,November
Barasat Goverment College,North 24 Pgs.,11/29/2025,22.7173468,88.4783074,105.9583333,58.3275,101.0241667,67.49166667,24.45458333,48,2025,November
Barasat Goverment College,North 24 Pgs.,11/30/2025,22.7173468,88.4783074,119.5416667,64.2575,111.3654167,67.66416667,24.34291667,48,2025,November
Barasat Goverment College,North 24 Pgs.,12/1/2025,22.7173468,88.4783074,156,76.78,132.44,76.64,22.44,49,2025,December
Barasat Municipality,North 24 Pgs.,8/31/2025,22.718245,88.488307,42.16666667,24.35458333,42.14833333,82.08125,31.0575,35,2025,August
Barasat Municipality,North 24 Pgs.,9/1/2025,22.718245,88.488307,49.17647059,28.11058824,49.16176471,80.94764706,32.05294118,36,2025,September
Barasat Municipality,North 24 Pgs.,9/5/2025,22.718245,88.488307,47.28571429,27.04285714,47.23428571,74.90928571,32.59785714,36,2025,September
Barasat Municipality,North 24 Pgs.,9/6/2025,22.718245,88.488307,48.73684211,28.14947368,48.77421053,79.40631579,31.84105263,36,2025,September
Barasat Municipality,North 24 Pgs.,9/7/2025,22.718245,88.488307,42.1,24.475,42.072,73.243,32.639,36,2025,September
Barasat Municipality,North 24 Pgs.,9/8/2025,22.718245,88.488307,43.85714286,25.23238095,43.84619048,78.21761905,31.43238095,37,2025,September
Barasat Municipality,North 24 Pgs.,9/9/2025,22.718245,88.488307,47.70833333,27.49166667,47.74708333,76.65875,31.90166667,37,2025,September
Barasat Municipality,North 24 Pgs.,9/10/2025,22.718245,88.488307,47.08695652,27.21869565,47.02608696,77.35869565,32.11608696,37,2025,September
Barasat Municipality,North 24 Pgs.,9/11/2025,22.718245,88.488307,43.875,25.63458333,43.8,77.84875,32.2925,37,2025,September
Barasat Municipality,North 24 Pgs.,9/12/2025,22.718245,88.488307,40.3,23.6735,40.217,81.5325,31.492,37,2025,September
Barasat Municipality,North 24 Pgs.,9/13/2025,22.718245,88.488307,35.8,21.25,35.739,87.806,29.608,37,2025,September
Barasat Municipality,North 24 Pgs.,9/14/2025,22.718245,88.488307,40.71428571,24.15357143,40.69642857,90.22071429,29.16,37,2025,September
Barasat Municipality,North 24 Pgs.,9/15/2025,22.718245,88.488307,38.20833333,22.74416667,38.2925,89.89625,28.8375,38,2025,September
